ID,Item_ID,Datetime,Category_3,Category_2,Category_1,Price,Number_Of_Sales
30303_20140110,30303,10-01-2014,0,2,381,0.038,820
29821_20140110,29821,10-01-2014,0,3,381,0.062,244
30874_20140110,30874,10-01-2014,0,5,133,0.375,63
29897_20140110,29897,10-01-2014,0,2,133,0.338,204
30886_20140110,30886,10-01-2014,0,3,133,0.633,350
30162_20140110,30162,10-01-2014,0,4,133,0.388,93
29671_20140110,29671,10-01-2014,0,1,236,2.176,60
30407_20140110,30407,10-01-2014,0,2,236,0.908,62
30889_20140110,30889,10-01-2014,0,3,236,1.338,48
31374_20140110,31374,10-01-2014,0,4,236,1.586,5
31211_20140110,31211,10-01-2014,0,3,256,1.414,390
30347_20140110,30347,10-01-2014,0,,0,2.674,658
29662_20140110,29662,10-01-2014,0,,0,1.301,42778
31051_20140110,31051,10-01-2014,0,1,39,0.28,6
29952_20140110,29952,10-01-2014,0,3,39,0.056,246
30720_20140110,30720,10-01-2014,0,4,39,0.191,50
30168_20140110,30168,10-01-2014,0,5,40,0.095,40
30232_20140110,30232,10-01-2014,0,2,40,0.1,194
30078_20140110,30078,10-01-2014,0,3,40,0.23,236
30570_20140110,30570,10-01-2014,0,4,40,0.105,60
30300_20140110,30300,10-01-2014,0,5,60,0.14,42
31216_20140110,31216,10-01-2014,0,2,60,0.165,85
30143_20140110,30143,10-01-2014,0,4,60,0.236,22
30936_20140110,30936,10-01-2014,0,2,152,0.042,410
30495_20140111,30495,11-01-2014,0,2,90,170.68,1
30413_20140111,30413,11-01-2014,0,3,235,206.998,1
30375_20140111,30375,11-01-2014,0,2,307,66.651,7
30011_20140111,30011,11-01-2014,0,3,67,322.683,2
30864_20140111,30864,11-01-2014,0,2,315,209.759,2
30780_20140111,30780,11-01-2014,1,2,132,155.006,1
30927_20140111,30927,11-01-2014,0,1,38,3.634,417
31342_20140111,31342,11-01-2014,0,2,38,2.572,934
30540_20140111,30540,11-01-2014,0,3,38,2.625,466
29999_20140111,29999,11-01-2014,0,3,67,9.044,93
30068_20140111,30068,11-01-2014,0,2,195,0.882,305
30541_20140111,30541,11-01-2014,0,4,195,0.941,53
30602_20140111,30602,11-01-2014,0,2,277,1.093,256
30622_20140111,30622,11-01-2014,0,3,277,1.553,84
30825_20140111,30825,11-01-2014,0,3,291,4.946,64
31012_20140111,31012,11-01-2014,0,5,307,0.681,118
31062_20140111,31062,11-01-2014,0,1,307,5.855,3
29841_20140111,29841,11-01-2014,0,2,307,0.749,252
30903_20140111,30903,11-01-2014,0,3,307,1.197,63
31308_20140111,31308,11-01-2014,0,4,307,0.873,42
31288_20140111,31288,11-01-2014,0,5,80,0.17,49
30317_20140111,30317,11-01-2014,0,2,80,0.2,318
31193_20140111,31193,11-01-2014,0,4,80,0.306,66
30531_20140111,30531,11-01-2014,0,2,83,0.033,375
30933_20140111,30933,11-01-2014,0,3,83,0.047,405
30111_20140111,30111,11-01-2014,0,5,345,0.039,189
30835_20140111,30835,11-01-2014,0,1,345,0.842,18
30108_20140111,30108,11-01-2014,0,2,345,0.047,464
30995_20140111,30995,11-01-2014,0,3,345,0.06,460
31285_20140111,31285,11-01-2014,0,4,345,0.046,66
30093_20140111,30093,11-01-2014,0,3,23,6.591,306
29967_20140111,29967,11-01-2014,0,3,116,9.96,61
31047_20140111,31047,11-01-2014,0,3,151,6.585,41
30345_20140111,30345,11-01-2014,0,1,207,11.078,230
30190_20140111,30190,11-01-2014,0,2,267,5.207,82
29732_20140111,29732,11-01-2014,0,3,267,7.327,42
30429_20140111,30429,11-01-2014,0,4,267,6.335,20
30148_20140111,30148,11-01-2014,0,2,294,13.278,124
31367_20140111,31367,11-01-2014,0,5,307,1.499,68
30280_20140111,30280,11-01-2014,0,1,307,5.431,6
30679_20140111,30679,11-01-2014,0,2,307,1.286,270
29991_20140111,29991,11-01-2014,0,3,307,2.013,73
29988_20140111,29988,11-01-2014,0,4,307,1.565,41
29917_20140111,29917,11-01-2014,0,3,332,4.554,14
30653_20140111,30653,11-01-2014,0,,0,2.744,1796
29955_20140111,29955,11-01-2014,0,,0,0.036,9542
30485_20140111,30485,11-01-2014,0,1,148,5.889,82
29826_20140111,29826,11-01-2014,0,5,226,0.8,180
30223_20140111,30223,11-01-2014,0,2,226,0.721,482
30890_20140111,30890,11-01-2014,0,5,385,2.136,6
30035_20140111,30035,11-01-2014,0,1,385,2.73,48
30386_20140111,30386,11-01-2014,0,3,385,2.327,82
30783_20140111,30783,11-01-2014,0,4,385,2.24,7
30491_20140111,30491,11-01-2014,0,2,31,0.082,889
29863_20140111,29863,11-01-2014,0,1,77,1.64,21
30481_20140111,30481,11-01-2014,0,2,77,0.742,21
30499_20140111,30499,11-01-2014,0,3,77,0.991,32
30572_20140111,30572,11-01-2014,0,1,79,0.659,8
30815_20140111,30815,11-01-2014,0,2,79,0.038,1770
30628_20140111,30628,11-01-2014,0,3,79,0.06,244
29819_20140111,29819,11-01-2014,0,4,79,0.031,52
30233_20140111,30233,11-01-2014,0,5,83,0.043,192
31302_20140111,31302,11-01-2014,0,1,83,0.841,9
31272_20140111,31272,11-01-2014,0,2,83,0.041,822
30216_20140111,30216,11-01-2014,0,3,83,0.07,282
30692_20140111,30692,11-01-2014,0,4,83,0.06,396
31004_20140111,31004,11-01-2014,0,2,104,1.905,12
31339_20140111,31339,11-01-2014,0,1,169,0.55,302
30053_20140111,30053,11-01-2014,0,5,339,0.178,31
30924_20140111,30924,11-01-2014,0,5,79,0.03,280
29896_20140111,29896,11-01-2014,0,2,84,0.062,654
30119_20140111,30119,11-01-2014,0,5,92,0.079,29
30719_20140111,30719,11-01-2014,0,2,92,0.092,471
29849_20140111,29849,11-01-2014,0,4,92,0.105,50
30887_20140111,30887,11-01-2014,0,1,278,1.892,189
30606_20140111,30606,11-01-2014,0,2,278,1.037,204
30241_20140111,30241,11-01-2014,0,3,278,1.263,242
31358_20140111,31358,11-01-2014,0,5,338,0.582,23
31001_20140111,31001,11-01-2014,0,1,338,29.008,1
30335_20140111,30335,11-01-2014,0,2,355,0.744,116
30504_20140111,30504,11-01-2014,0,3,355,0.795,43
30689_20140111,30689,11-01-2014,0,2,83,0.03,443
30613_20140111,30613,11-01-2014,0,3,83,0.039,96
31266_20140111,31266,11-01-2014,0,5,134,0.043,109
31170_20140111,31170,11-01-2014,0,1,134,0.495,9
30520_20140111,30520,11-01-2014,0,2,134,0.035,780
31115_20140111,31115,11-01-2014,0,3,134,0.047,214
30253_20140111,30253,11-01-2014,0,4,134,0.041,154
30997_20140111,30997,11-01-2014,0,2,192,0.053,590
31139_20140111,31139,11-01-2014,0,3,192,0.063,326
30748_20140111,30748,11-01-2014,0,1,237,0.218,259
30150_20140111,30150,11-01-2014,0,2,237,0.166,458
29855_20140111,29855,11-01-2014,0,2,250,0.094,540
30517_20140111,30517,11-01-2014,0,3,250,0.288,59
30735_20140111,30735,11-01-2014,0,4,250,0.087,48
31212_20140111,31212,11-01-2014,0,1,327,1.111,44
30660_20140111,30660,11-01-2014,0,3,327,0.683,102
29820_20140111,29820,11-01-2014,0,2,10,0.067,123
31307_20140111,31307,11-01-2014,0,1,22,0.195,359
30669_20140111,30669,11-01-2014,0,3,22,0.166,431
30095_20140111,30095,11-01-2014,0,2,103,0.073,1624
31210_20140111,31210,11-01-2014,0,5,105,0.032,91
30438_20140111,30438,11-01-2014,0,4,105,0.03,54
30682_20140111,30682,11-01-2014,0,5,194,0.043,64
30938_20140111,30938,11-01-2014,0,1,194,0.208,15
30174_20140111,30174,11-01-2014,0,2,194,0.038,628
31061_20140111,31061,11-01-2014,0,3,194,0.055,115
30361_20140111,30361,11-01-2014,0,4,194,0.039,138
29771_20140111,29771,11-01-2014,0,5,269,0.03,252
30837_20140111,30837,11-01-2014,0,3,269,0.039,396
30248_20140111,30248,11-01-2014,0,4,269,0.035,120
31054_20140111,31054,11-01-2014,0,2,307,0.033,431
29768_20140111,29768,11-01-2014,0,1,388,0.117,90
29926_20140111,29926,11-01-2014,0,2,388,0.08,198
29927_20140111,29927,11-01-2014,0,3,388,0.087,40
30194_20140111,30194,11-01-2014,0,4,388,0.109,8
30138_20140111,30138,11-01-2014,0,2,248,0.522,364
31153_20140111,31153,11-01-2014,0,1,308,0.218,5
30867_20140111,30867,11-01-2014,0,2,308,0.037,1224
30930_20140111,30930,11-01-2014,0,3,308,0.051,176
30309_20140111,30309,11-01-2014,0,3,314,0.182,183
30299_20140111,30299,11-01-2014,0,2,324,0.072,804
30493_20140111,30493,11-01-2014,0,5,388,0.09,26
30181_20140111,30181,11-01-2014,0,1,388,0.182,72
30762_20140111,30762,11-01-2014,0,2,388,0.09,183
30747_20140111,30747,11-01-2014,0,3,388,0.103,88
30364_20140111,30364,11-01-2014,0,4,388,0.114,14
29948_20140111,29948,11-01-2014,0,3,48,6.815,12
30219_20140111,30219,11-01-2014,0,1,61,6.177,75
31100_20140111,31100,11-01-2014,0,3,61,4.976,76
31303_20140111,31303,11-01-2014,0,1,113,1.439,655
30401_20140111,30401,11-01-2014,0,5,144,0.076,7
31171_20140111,31171,11-01-2014,0,1,144,0.116,90
29972_20140111,29972,11-01-2014,0,4,144,0.086,9
31356_20140111,31356,11-01-2014,0,2,193,0.031,669
30455_20140111,30455,11-01-2014,0,1,35,0.615,779
31347_20140111,31347,11-01-2014,0,2,35,0.442,297
29920_20140111,29920,11-01-2014,0,3,35,0.461,799
30657_20140111,30657,11-01-2014,0,2,46,0.442,204
31011_20140111,31011,11-01-2014,0,3,46,0.994,79
29810_20140111,29810,11-01-2014,0,4,46,0.572,152
30691_20140111,30691,11-01-2014,0,3,52,0.866,2316
30230_20140111,30230,11-01-2014,0,2,160,4.358,93
30537_20140111,30537,11-01-2014,0,3,160,5.448,77
30502_20140111,30502,11-01-2014,0,5,239,4.353,60
30877_20140111,30877,11-01-2014,0,1,239,21.908,7
30530_20140111,30530,11-01-2014,0,2,239,5.13,216
30324_20140111,30324,11-01-2014,0,3,239,11.624,28
30433_20140111,30433,11-01-2014,0,4,239,5.836,10
30712_20140111,30712,11-01-2014,0,5,388,0.785,36
30577_20140111,30577,11-01-2014,0,1,388,1.936,36
30292_20140111,30292,11-01-2014,0,2,388,0.817,88
31282_20140111,31282,11-01-2014,0,3,388,1.219,53
31008_20140111,31008,11-01-2014,0,5,17,34.909,35
31114_20140111,31114,11-01-2014,0,5,105,0.265,35
30434_20140111,30434,11-01-2014,0,1,105,8.824,6
30252_20140111,30252,11-01-2014,0,2,105,0.326,186
30697_20140111,30697,11-01-2014,0,4,105,0.418,36
30240_20140111,30240,11-01-2014,0,2,124,0.101,1149
30247_20140111,30247,11-01-2014,0,3,124,0.136,434
30293_20140111,30293,11-01-2014,0,3,196,0.531,198
29667_20140111,29667,11-01-2014,0,2,221,1.505,42
31093_20140111,31093,11-01-2014,0,2,367,0.249,221
30290_20140111,30290,11-01-2014,0,3,367,0.741,80
31149_20140111,31149,11-01-2014,0,2,381,0.377,216
30664_20140111,30664,11-01-2014,0,3,381,2.35,74
30246_20140111,30246,11-01-2014,0,4,381,0.701,144
30298_20140111,30298,11-01-2014,0,1,410,13.649,59
30088_20140111,30088,11-01-2014,0,3,6,0.23,24
30776_20140111,30776,11-01-2014,0,3,61,0.194,126
31352_20140111,31352,11-01-2014,0,5,257,0.059,44
30156_20140111,30156,11-01-2014,0,3,257,0.085,37
30545_20140111,30545,11-01-2014,0,4,257,0.082,58
29806_20140111,29806,11-01-2014,0,2,367,0.045,440
31254_20140111,31254,11-01-2014,0,2,54,0.368,40
30841_20140111,30841,11-01-2014,0,1,217,0.147,183
30840_20140111,30840,11-01-2014,0,3,217,0.185,34
30022_20140111,30022,11-01-2014,0,1,310,0.25,5
31080_20140111,31080,11-01-2014,0,2,310,0.043,419
30301_20140111,30301,11-01-2014,0,1,7,0.712,500
31229_20140111,31229,11-01-2014,0,5,14,0.03,158
30667_20140111,30667,11-01-2014,0,1,14,0.436,24
30341_20140111,30341,11-01-2014,0,3,159,0.036,163
30423_20140111,30423,11-01-2014,0,3,250,0.202,61
30312_20140111,30312,11-01-2014,0,2,328,0.132,520
29843_20140111,29843,11-01-2014,0,3,328,0.139,538
30916_20140111,30916,11-01-2014,0,5,250,0.097,22
30928_20140111,30928,11-01-2014,0,3,250,0.145,225
30474_20140111,30474,11-01-2014,0,3,300,1.007,223
30900_20140111,30900,11-01-2014,0,5,309,0.038,186
30483_20140111,30483,11-01-2014,0,3,309,0.033,78
30404_20140111,30404,11-01-2014,0,4,309,0.03,104
29748_20140111,29748,11-01-2014,0,1,61,0.401,117
30084_20140111,30084,11-01-2014,0,3,61,0.256,405
30357_20140111,30357,11-01-2014,0,2,133,0.045,385
29751_20140111,29751,11-01-2014,0,3,133,0.05,106
31310_20140111,31310,11-01-2014,0,1,270,0.262,27
31043_20140111,31043,11-01-2014,0,5,277,0.03,202
30742_20140111,30742,11-01-2014,0,1,277,0.242,16
30061_20140111,30061,11-01-2014,0,2,277,0.037,1970
31091_20140111,31091,11-01-2014,0,4,277,0.033,52
29762_20140111,29762,11-01-2014,0,1,310,0.183,9
29683_20140111,29683,11-01-2014,0,2,310,0.034,934
30970_20140111,30970,11-01-2014,0,3,310,0.041,126
31183_20140111,31183,11-01-2014,0,4,310,0.031,54
30237_20140111,30237,11-01-2014,0,3,357,0.096,1156
30627_20140111,30627,11-01-2014,0,5,395,0.036,91
30136_20140111,30136,11-01-2014,0,3,395,0.044,205
30147_20140111,30147,11-01-2014,0,,0,0.153,19019
29738_20140111,29738,11-01-2014,0,2,6,2.43,64
30002_20140111,30002,11-01-2014,0,5,150,0.23,33
31048_20140111,31048,11-01-2014,0,2,150,0.232,392
30351_20140111,30351,11-01-2014,0,4,150,0.372,25
30140_20140111,30140,11-01-2014,0,3,316,8.53,3
30445_20140111,30445,11-01-2014,0,1,46,1.169,13
30390_20140111,30390,11-01-2014,0,3,46,0.063,302
30673_20140111,30673,11-01-2014,0,4,46,0.057,438
31032_20140111,31032,11-01-2014,0,2,161,0.145,436
31113_20140111,31113,11-01-2014,0,3,172,0.132,677
30899_20140111,30899,11-01-2014,0,2,242,5.304,24
30185_20140111,30185,11-01-2014,0,5,310,0.036,198
30243_20140111,30243,11-01-2014,0,1,310,0.441,5
31230_20140111,31230,11-01-2014,0,2,16,0.159,190
30023_20140111,30023,11-01-2014,0,3,16,0.241,75
30642_20140111,30642,11-01-2014,0,4,16,0.313,14
29857_20140111,29857,11-01-2014,0,3,34,0.757,265
30159_20140111,30159,11-01-2014,0,5,313,0.04,76
29984_20140111,29984,11-01-2014,0,2,313,0.04,375
30160_20140111,30160,11-01-2014,0,3,313,0.057,492
30734_20140111,30734,11-01-2014,0,4,313,0.051,130
31072_20140111,31072,11-01-2014,0,1,355,1.952,21
29912_20140111,29912,11-01-2014,0,5,48,0.273,30
30295_20140111,30295,11-01-2014,0,3,48,0.571,66
31321_20140111,31321,11-01-2014,0,5,236,0.066,7
31333_20140111,31333,11-01-2014,0,1,236,0.139,156
30774_20140111,30774,11-01-2014,0,4,236,0.155,2
29797_20140111,29797,11-01-2014,0,4,306,0.194,30
31124_20140111,31124,11-01-2014,0,5,309,0.03,76
30672_20140111,30672,11-01-2014,0,1,382,0.199,10
31168_20140111,31168,11-01-2014,0,2,382,0.035,1704
30909_20140111,30909,11-01-2014,0,3,382,0.04,387
29686_20140111,29686,11-01-2014,0,4,382,0.03,112
30363_20140111,30363,11-01-2014,0,1,398,0.209,233
30768_20140111,30768,11-01-2014,0,3,63,0.286,48
29696_20140111,29696,11-01-2014,0,5,83,0.044,192
30032_20140111,30032,11-01-2014,0,1,83,0.472,10
31340_20140111,31340,11-01-2014,0,3,83,0.043,102
29956_20140111,29956,11-01-2014,0,4,83,0.039,60
30775_20140111,30775,11-01-2014,0,1,118,2.214,92
30708_20140111,30708,11-01-2014,0,5,311,0.031,154
30884_20140111,30884,11-01-2014,0,1,7,0.305,104
30752_20140111,30752,11-01-2014,0,1,95,2.6,5
30574_20140111,30574,11-01-2014,0,2,95,0.316,62
29661_20140111,29661,11-01-2014,0,2,379,0.137,792
31104_20140111,31104,11-01-2014,0,3,379,0.158,232
29971_20140111,29971,11-01-2014,0,4,399,0.067,113
30098_20140111,30098,11-01-2014,0,5,400,0.036,138
30270_20140111,30270,11-01-2014,0,2,400,0.037,867
30128_20140111,30128,11-01-2014,0,1,4,1.6,167
30055_20140111,30055,11-01-2014,0,5,39,0.045,348
30792_20140111,30792,11-01-2014,0,4,39,0.059,110
29744_20140111,29744,11-01-2014,0,1,215,2.819,2
30463_20140111,30463,11-01-2014,0,2,215,0.069,196
30462_20140111,30462,11-01-2014,0,2,375,0.163,264
31224_20140111,31224,11-01-2014,0,1,6,0.306,82
31135_20140111,31135,11-01-2014,0,1,141,1.111,46
29998_20140111,29998,11-01-2014,0,3,248,0.595,95
30647_20140111,30647,11-01-2014,0,5,332,0.049,31
29833_20140111,29833,11-01-2014,0,4,332,0.073,17
30977_20140111,30977,11-01-2014,0,2,362,4.885,70
30436_20140111,30436,11-01-2014,0,2,307,12.348,3
31082_20140111,31082,11-01-2014,0,3,79,0.751,1
30741_20140111,30741,11-01-2014,0,2,385,9.32,1
31096_20140111,31096,11-01-2014,0,2,79,0.414,28
30153_20140111,30153,11-01-2014,0,3,83,0.8,1
29913_20140111,29913,11-01-2014,0,2,134,0.587,8
29706_20140111,29706,11-01-2014,0,2,250,3.004,1
30073_20140111,30073,11-01-2014,0,4,269,0.41,1
30636_20140111,30636,11-01-2014,0,2,307,0.267,8
30018_20140111,30018,11-01-2014,0,4,307,0.259,2
30001_20140111,30001,11-01-2014,0,3,174,0.837,2
30283_20140111,30283,11-01-2014,0,3,381,16.39,2
30184_20140111,30184,11-01-2014,0,3,250,2.285,2
31144_20140111,31144,11-01-2014,0,5,270,0.286,2
30946_20140111,30946,11-01-2014,0,2,277,0.254,6
31245_20140111,31245,11-01-2014,0,5,310,0.603,2
31014_20140111,31014,11-01-2014,0,2,310,0.519,4
30382_20140111,30382,11-01-2014,0,2,313,0.752,8
30714_20140111,30714,11-01-2014,0,3,313,1.243,3
30824_20140111,30824,11-01-2014,0,5,382,0.423,1
29786_20140111,29786,11-01-2014,0,2,382,0.219,8
30328_20140111,30328,11-01-2014,0,1,63,6.8,1
30420_20140111,30420,11-01-2014,0,4,375,5.376,1
30677_20140111,30677,11-01-2014,0,2,388,0.553,4
30196_20140111,30196,11-01-2014,0,2,381,0.681,4
31161_20140111,31161,11-01-2014,1,4,67,47.767,7
31140_20140111,31140,11-01-2014,1,2,291,35.338,21
29743_20140111,29743,11-01-2014,1,1,403,2.03,251
30872_20140111,30872,11-01-2014,1,1,207,59.159,10
30350_20140111,30350,11-01-2014,1,2,294,65.58,12
31328_20140111,31328,11-01-2014,1,3,294,104.375,5
31112_20140111,31112,11-01-2014,1,1,197,2.832,74
30130_20140111,30130,11-01-2014,1,2,197,1.801,39
29882_20140111,29882,11-01-2014,1,3,197,2.02,117
29815_20140111,29815,11-01-2014,1,2,314,0.988,166
30446_20140111,30446,11-01-2014,1,3,324,1.483,44
29714_20140111,29714,11-01-2014,1,2,211,0.519,112
30621_20140111,30621,11-01-2014,1,3,35,6.417,122
30761_20140111,30761,11-01-2014,1,5,124,2.294,81
30188_20140111,30188,11-01-2014,1,2,124,2.368,236
30362_20140111,30362,11-01-2014,1,3,124,3.715,93
29761_20140111,29761,11-01-2014,1,3,410,58.263,6
30512_20140111,30512,11-01-2014,1,1,216,0.638,161
31070_20140111,31070,11-01-2014,1,3,328,0.873,110
30640_20140111,30640,11-01-2014,1,1,300,4.114,42
31181_20140111,31181,11-01-2014,1,1,34,10.711,43
30265_20140111,30265,11-01-2014,1,3,76,1.262,99
31088_20140111,31088,11-01-2014,1,2,398,0.923,60
29727_20140111,29727,11-01-2014,1,2,90,1.31,77
30258_20140111,30258,11-01-2014,1,5,379,0.506,46
31225_20140111,31225,11-01-2014,1,2,379,0.754,444
30201_20140111,30201,11-01-2014,1,2,399,0.485,149
30221_20140111,30221,11-01-2014,1,3,399,1.026,40
29721_20140111,29721,11-01-2014,1,3,248,3.167,13
31373_20140111,31373,11-01-2014,1,3,45,0.903,131
30202_20140111,30202,11-01-2014,0,5,13,0.034,41
30432_20140111,30432,11-01-2014,0,3,13,0.032,635
29747_20140111,29747,11-01-2014,0,4,13,0.031,48
29997_20140111,29997,11-01-2014,0,3,48,0.386,20
29910_20140111,29910,11-01-2014,0,5,159,0.03,82
31064_20140111,31064,11-01-2014,0,1,159,0.148,9
31039_20140111,31039,11-01-2014,0,2,159,0.03,766
30905_20140111,30905,11-01-2014,0,3,159,0.036,110
30855_20140111,30855,11-01-2014,0,4,159,0.04,130
30917_20140111,30917,11-01-2014,0,1,254,0.624,71
30288_20140111,30288,11-01-2014,0,1,293,0.793,25
29789_20140111,29789,11-01-2014,0,2,293,0.417,39
29788_20140111,29788,11-01-2014,0,3,293,0.571,36
30048_20140111,30048,11-01-2014,0,4,293,0.5,2
31363_20140111,31363,11-01-2014,0,5,388,0.068,11
30027_20140111,30027,11-01-2014,0,2,388,0.058,75
31334_20140111,31334,11-01-2014,0,4,388,0.064,15
30137_20140111,30137,11-01-2014,0,3,45,0.074,519
30494_20140111,30494,11-01-2014,0,1,62,1.02,9
31025_20140111,31025,11-01-2014,0,2,62,0.066,458
30929_20140111,30929,11-01-2014,0,3,62,0.107,201
30004_20140111,30004,11-01-2014,0,2,125,0.387,151
30306_20140111,30306,11-01-2014,0,2,161,0.194,102
30563_20140111,30563,11-01-2014,0,4,161,0.221,40
30402_20140111,30402,11-01-2014,0,1,381,1.037,24
30303_20140111,30303,11-01-2014,0,2,381,0.034,712
29821_20140111,29821,11-01-2014,0,3,381,0.077,218
30874_20140111,30874,11-01-2014,0,5,133,0.369,50
29897_20140111,29897,11-01-2014,0,2,133,0.341,200
30886_20140111,30886,11-01-2014,0,3,133,0.648,385
30162_20140111,30162,11-01-2014,0,4,133,0.423,66
29671_20140111,29671,11-01-2014,0,1,236,2.073,70
30407_20140111,30407,11-01-2014,0,2,236,0.858,76
30889_20140111,30889,11-01-2014,0,3,236,1.307,53
31374_20140111,31374,11-01-2014,0,4,236,1.106,5
31211_20140111,31211,11-01-2014,0,3,256,1.467,352
30347_20140111,30347,11-01-2014,0,,0,2.708,570
29662_20140111,29662,11-01-2014,0,,0,1.374,39938
31051_20140111,31051,11-01-2014,0,1,39,0.54,6
29952_20140111,29952,11-01-2014,0,3,39,0.062,230
30720_20140111,30720,11-01-2014,0,4,39,0.049,49
30168_20140111,30168,11-01-2014,0,5,40,0.114,30
30232_20140111,30232,11-01-2014,0,2,40,0.109,146
30078_20140111,30078,11-01-2014,0,3,40,0.234,236
30570_20140111,30570,11-01-2014,0,4,40,0.101,108
30300_20140111,30300,11-01-2014,0,5,60,0.201,30
31216_20140111,31216,11-01-2014,0,2,60,0.186,78
30143_20140111,30143,11-01-2014,0,4,60,0.248,6
30936_20140111,30936,11-01-2014,0,2,152,0.037,510
30495_20140112,30495,12-01-2014,0,2,90,158.07,3
30375_20140112,30375,12-01-2014,0,2,307,69.811,2
30175_20140112,30175,12-01-2014,0,4,315,80.009,1
30011_20140112,30011,12-01-2014,0,3,67,298.325,1
30864_20140112,30864,12-01-2014,0,2,315,177.5,1
30927_20140112,30927,12-01-2014,0,1,38,3.289,543
31342_20140112,31342,12-01-2014,0,2,38,2.367,1044
30540_20140112,30540,12-01-2014,0,3,38,2.442,546
29999_20140112,29999,12-01-2014,0,3,67,8.692,116
30068_20140112,30068,12-01-2014,0,2,195,0.792,365
30541_20140112,30541,12-01-2014,0,4,195,0.915,46
30602_20140112,30602,12-01-2014,0,2,277,1.018,259
30622_20140112,30622,12-01-2014,0,3,277,1.412,92
30825_20140112,30825,12-01-2014,0,3,291,4.668,75
31012_20140112,31012,12-01-2014,0,5,307,0.691,134
31062_20140112,31062,12-01-2014,0,1,307,4.427,8
29841_20140112,29841,12-01-2014,0,2,307,0.681,281
30903_20140112,30903,12-01-2014,0,3,307,1.097,82
31308_20140112,31308,12-01-2014,0,4,307,0.811,31
31288_20140112,31288,12-01-2014,0,5,80,0.13,35
30317_20140112,30317,12-01-2014,0,2,80,0.178,308
31193_20140112,31193,12-01-2014,0,4,80,0.299,78
30531_20140112,30531,12-01-2014,0,2,83,0.031,506
30933_20140112,30933,12-01-2014,0,3,83,0.041,585
30111_20140112,30111,12-01-2014,0,5,345,0.035,288
30835_20140112,30835,12-01-2014,0,1,345,0.494,12
30108_20140112,30108,12-01-2014,0,2,345,0.045,484
30995_20140112,30995,12-01-2014,0,3,345,0.056,504
31285_20140112,31285,12-01-2014,0,4,345,0.045,84
30093_20140112,30093,12-01-2014,0,3,23,6.244,368
29967_20140112,29967,12-01-2014,0,3,116,9.42,59
31047_20140112,31047,12-01-2014,0,3,151,6.166,47
30345_20140112,30345,12-01-2014,0,1,207,10.711,278
30190_20140112,30190,12-01-2014,0,2,267,4.915,76
29732_20140112,29732,12-01-2014,0,3,267,6.701,50
30429_20140112,30429,12-01-2014,0,4,267,5.21,8
30148_20140112,30148,12-01-2014,0,2,294,12.829,149
31367_20140112,31367,12-01-2014,0,5,307,1.334,69
30280_20140112,30280,12-01-2014,0,1,307,4.641,8
30679_20140112,30679,12-01-2014,0,2,307,1.161,317
29991_20140112,29991,12-01-2014,0,3,307,1.804,76
29988_20140112,29988,12-01-2014,0,4,307,1.365,51
